gameId,hometeamCity,hometeamName,hometeamId,awayteamCity,awayteamName,awayteamId,homeScore,awayScore,winner,gameType,attendance,arenaId,gameDateTimeEst,arenaCity,arenaState,arenaName,gameSequence,weekNumber,teamCity,teamName,teamId,opponentTeamCity,opponentTeamName,opponentTeamId,home,win,teamScore,opponentScore,assists,blocks,steals,fieldGoalsAttempted,fieldGoalsMade,fieldGoalsPercentage,threePointersAttempted,threePointersMade,threePointersPercentage,freeThrowsAttempted,freeThrowsMade,freeThrowsPercentage,reboundsDefensive,reboundsOffensive,reboundsTotal,foulsPersonal,turnovers,plusMinusPoints,numMinutes,q1Points,q2Points,q3Points,q4Points,benchPoints,biggestLead,biggestScoringRun,leadChanges,pointsFastBreak,pointsFromTurnovers,pointsInThePaint,pointsSecondChance,timesTied,timeoutsRemaining,seasonWins,seasonLosses,gameDate_int
22400743,Orlando,Magic,1610612753,San Antonio,Spurs,1610612759,112,111,1610612753,Regular Season,19354.0,1000125,2025-02-08 19:00:00+00:00,Orlando,FL,Kia Center,3,16,Orlando,Magic,1610612753,San Antonio,Spurs,1610612759,1,1,112,111,19.0,1.0,10.0,88.0,45.0,0.511,30.0,10.0,0.333,20.0,12.0,0.6,32.0,13.0,45.0,18.0,14.0,1.0,240.0,32.0,25.0,24.0,31.0,44.0,5.0,11.0,14.0,18.0,24.0,56.0,20.0,12.0,0.0,26.0,28.0,20250208
22400743,Orlando,Magic,1610612753,San Antonio,Spurs,1610612759,112,111,1610612753,Regular Season,19354.0,1000125,2025-02-08 19:00:00+00:00,Orlando,FL,Kia Center,3,16,San Antonio,Spurs,1610612759,Orlando,Magic,1610612753,0,0,111,112,27.0,7.0,10.0,77.0,41.0,0.532,30.0,13.0,0.433,20.0,16.0,0.8,30.0,4.0,34.0,14.0,14.0,-1.0,240.0,30.0,30.0,28.0,23.0,32.0,13.0,9.0,14.0,16.0,26.0,34.0,6.0,12.0,0.0,22.0,28.0,20250208
22400744,Washington,Wizards,1610612764,Atlanta,Hawks,1610612737,111,125,1610612737,Regular Season,16835.0,77,2025-02-08 19:00:00+00:00,Washington,DC,Capital One Arena,4,16,Atlanta,Hawks,1610612737,Washington,Wizards,1610612764,0,1,125,111,36.0,7.0,6.0,97.0,47.0,0.485,44.0,18.0,0.409,17.0,13.0,0.765,33.0,8.0,41.0,19.0,11.0,14.0,240.0,26.0,37.0,41.0,21.0,39.0,23.0,9.0,11.0,14.0,28.0,46.0,4.0,6.0,1.0,25.0,28.0,20250208
22400744,Washington,Wizards,1610612764,Atlanta,Hawks,1610612737,111,125,1610612737,Regular Season,16835.0,77,2025-02-08 19:00:00+00:00,Washington,DC,Capital One Arena,4,16,Washington,Wizards,1610612764,Atlanta,Hawks,1610612737,1,0,111,125,26.0,2.0,6.0,93.0,41.0,0.441,36.0,9.0,0.25,21.0,20.0,0.952,39.0,14.0,53.0,18.0,17.0,-14.0,240.0,30.0,28.0,25.0,28.0,30.0,7.0,12.0,11.0,12.0,14.0,60.0,19.0,6.0,0.0,9.0,43.0,20250208
22400742,Los Angeles,Lakers,1610612747,Indiana,Pacers,1610612754,124,117,1610612747,Regular Season,18997.0,1000069,2025-02-08 16:00:00+00:00,Los Angeles,CA,Crypto.com Arena,2,16,Los Angeles,Lakers,1610612747,Indiana,Pacers,1610612754,1,1,124,117,29.0,3.0,6.0,88.0,46.0,0.523,33.0,11.0,0.333,23.0,21.0,0.913,37.0,9.0,46.0,22.0,14.0,7.0,240.0,44.0,22.0,28.0,30.0,27.0,25.0,13.0,3.0,12.0,8.0,58.0,14.0,2.0,0.0,31.0,19.0,20250208
22400742,Los Angeles,Lakers,1610612747,Indiana,Pacers,1610612754,124,117,1610612747,Regular Season,18997.0,1000069,2025-02-08 16:00:00+00:00,Los Angeles,CA,Crypto.com Arena,2,16,Indiana,Pacers,1610612754,Los Angeles,Lakers,1610612747,0,0,117,124,27.0,2.0,10.0,87.0,37.0,0.425,38.0,12.0,0.316,32.0,31.0,0.969,27.0,11.0,38.0,20.0,10.0,-7.0,240.0,22.0,28.0,34.0,33.0,44.0,2.0,8.0,3.0,22.0,21.0,42.0,16.0,2.0,0.0,29.0,22.0,20250208
22400741,Dallas,Mavericks,1610612742,Houston,Rockets,1610612745,116,105,1610612742,Regular Season,20303.0,193,2025-02-08 15:00:00+00:00,Dallas,TX,American Airlines Center,1,16,Dallas,Mavericks,1610612742,Houston,Rockets,1610612745,1,1,116,105,22.0,18.0,4.0,83.0,39.0,0.47,23.0,12.0,0.522,34.0,26.0,0.765,31.0,12.0,43.0,18.0,5.0,11.0,240.0,33.0,32.0,24.0,27.0,53.0,21.0,9.0,2.0,17.0,13.0,44.0,12.0,0.0,0.0,28.0,25.0,20250208
22400741,Dallas,Mavericks,1610612742,Houston,Rockets,1610612745,116,105,1610612742,Regular Season,20303.0,193,2025-02-08 15:00:00+00:00,Dallas,TX,American Airlines Center,1,16,Houston,Rockets,1610612745,Dallas,Mavericks,1610612742,0,0,105,116,21.0,5.0,2.0,100.0,40.0,0.4,28.0,8.0,0.286,22.0,17.0,0.773,29.0,19.0,48.0,22.0,8.0,-11.0,240.0,20.0,28.0,33.0,24.0,14.0,1.0,14.0,2.0,6.0,6.0,46.0,23.0,0.0,0.0,32.0,20.0,20250208
22400740,Phoenix,Suns,1610612756,Utah,Jazz,1610612762,135,127,1610612756,Regular Season,17071.0,1000051,2025-02-07 22:00:00+00:00,Phoenix,AZ,Footprint Center,7,16,Phoenix,Suns,1610612756,Utah,Jazz,1610612762,1,1,135,127,31.0,15.0,6.0,104.0,47.0,0.452,56.0,22.0,0.393,21.0,19.0,0.905,37.0,12.0,49.0,17.0,7.0,8.0,265.0,20.0,35.0,40.0,27.0,27.0,13.0,11.0,5.0,10.0,13.0,32.0,18.0,11.0,1.0,26.0,25.0,20250207
22400740,Phoenix,Suns,1610612756,Utah,Jazz,1610612762,135,127,1610612756,Regular Season,17071.0,1000051,2025-02-07 22:00:00+00:00,Phoenix,AZ,Footprint Center,7,16,Utah,Jazz,1610612762,Phoenix,Suns,1610612756,0,0,127,135,29.0,7.0,5.0,117.0,48.0,0.41,48.0,13.0,0.271,20.0,18.0,0.9,38.0,25.0,63.0,16.0,10.0,-8.0,265.0,30.0,25.0,35.0,32.0,43.0,12.0,13.0,5.0,15.0,16.0,62.0,27.0,11.0,1.0,12.0,38.0,20250207
22400739,Oklahoma City,Thunder,1610612760,Toronto,Raptors,1610612761,121,109,1610612760,Regular Season,18203.0,1000052,2025-02-07 20:00:00+00:00,Oklahoma City,OK,Paycom Center,6,16,Oklahoma City,Thunder,1610612760,Toronto,Raptors,1610612761,1,1,121,109,26.0,7.0,10.0,84.0,43.0,0.512,31.0,9.0,0.29,31.0,26.0,0.839,33.0,11.0,44.0,14.0,12.0,12.0,240.0,35.0,23.0,32.0,31.0,35.0,22.0,10.0,7.0,15.0,14.0,60.0,21.0,2.0,1.0,41.0,9.0,20250207
22400739,Oklahoma City,Thunder,1610612760,Toronto,Raptors,1610612761,121,109,1610612760,Regular Season,18203.0,1000052,2025-02-07 20:00:00+00:00,Oklahoma City,OK,Paycom Center,6,16,Toronto,Raptors,1610612761,Oklahoma City,Thunder,1610612760,0,0,109,121,31.0,6.0,9.0,91.0,39.0,0.429,41.0,19.0,0.463,19.0,12.0,0.632,28.0,14.0,42.0,24.0,12.0,-12.0,240.0,25.0,22.0,29.0,33.0,47.0,3.0,9.0,7.0,8.0,7.0,34.0,14.0,2.0,0.0,16.0,36.0,20250207
22400736,Atlanta,Hawks,1610612737,Milwaukee,Bucks,1610612749,115,110,1610612737,Regular Season,16378.0,650,2025-02-07 19:30:00+00:00,Atlanta,GA,State Farm Arena,3,16,Atlanta,Hawks,1610612737,Milwaukee,Bucks,1610612749,1,1,115,110,29.0,6.0,6.0,92.0,45.0,0.489,36.0,13.0,0.361,18.0,12.0,0.667,41.0,11.0,52.0,14.0,11.0,5.0,240.0,36.0,19.0,37.0,23.0,42.0,12.0,12.0,6.0,15.0,11.0,60.0,13.0,8.0,0.0,24.0,28.0,20250207
22400736,Atlanta,Hawks,1610612737,Milwaukee,Bucks,1610612749,115,110,1610612737,Regular Season,16378.0,650,2025-02-07 19:30:00+00:00,Atlanta,GA,State Farm Arena,3,16,Milwaukee,Bucks,1610612749,Atlanta,Hawks,1610612737,0,0,110,115,28.0,3.0,5.0,96.0,41.0,0.427,50.0,19.0,0.38,10.0,9.0,0.9,36.0,7.0,43.0,17.0,10.0,-5.0,240.0,26.0,47.0,17.0,20.0,36.0,21.0,10.0,6.0,9.0,16.0,38.0,13.0,8.0,0.0,27.0,23.0,20250207
22400737,Brooklyn,Nets,1610612751,Miami,Heat,1610612748,102,86,1610612751,Regular Season,17926.0,461,2025-02-07 19:30:00+00:00,Brooklyn,NY,Barclays Center,4,16,Miami,Heat,1610612748,Brooklyn,Nets,1610612751,0,0,86,102,23.0,5.0,9.0,90.0,32.0,0.356,40.0,12.0,0.3,12.0,10.0,0.833,28.0,11.0,39.0,19.0,14.0,-16.0,240.0,26.0,27.0,24.0,9.0,33.0,11.0,10.0,9.0,18.0,18.0,34.0,5.0,4.0,0.0,25.0,25.0,20250207
22400737,Brooklyn,Nets,1610612751,Miami,Heat,1610612748,102,86,1610612751,Regular Season,17926.0,461,2025-02-07 19:30:00+00:00,Brooklyn,NY,Barclays Center,4,16,Brooklyn,Nets,1610612751,Miami,Heat,1610612748,1,1,102,86,17.0,13.0,8.0,93.0,39.0,0.419,37.0,10.0,0.27,18.0,14.0,0.778,39.0,18.0,57.0,15.0,14.0,16.0,240.0,28.0,25.0,18.0,31.0,36.0,16.0,11.0,9.0,20.0,14.0,52.0,14.0,4.0,1.0,18.0,34.0,20250207
22400738,Detroit,Pistons,1610612765,Philadelphia,76ers,1610612755,125,112,1610612765,Regular Season,19241.0,624,2025-02-07 19:30:00+00:00,Detroit,MI,Little Caesars Arena,5,16,Philadelphia,76ers,1610612755,Detroit,Pistons,1610612765,0,0,112,125,26.0,7.0,7.0,83.0,41.0,0.494,31.0,13.0,0.419,20.0,17.0,0.85,31.0,7.0,38.0,20.0,13.0,-13.0,240.0,27.0,22.0,39.0,24.0,23.0,2.0,11.0,1.0,10.0,24.0,36.0,10.0,0.0,0.0,20.0,31.0,20250207
22400738,Detroit,Pistons,1610612765,Philadelphia,76ers,1610612755,125,112,1610612765,Regular Season,19241.0,624,2025-02-07 19:30:00+00:00,Detroit,MI,Little Caesars Arena,5,16,Detroit,Pistons,1610612765,Philadelphia,76ers,1610612755,1,1,125,112,32.0,4.0,7.0,97.0,44.0,0.454,44.0,17.0,0.386,26.0,20.0,0.769,35.0,21.0,56.0,24.0,14.0,13.0,240.0,42.0,36.0,29.0,18.0,34.0,34.0,12.0,1.0,23.0,19.0,52.0,26.0,0.0,1.0,26.0,26.0,20250207
22400734,Charlotte,Hornets,1610612766,San Antonio,Spurs,1610612759,117,116,1610612766,Regular Season,19290.0,9,2025-02-07 19:00:00+00:00,Charlotte,NC,Spectrum Center,1,16,San Antonio,Spurs,1610612759,Charlotte,Hornets,1610612766,0,0,116,117,25.0,5.0,8.0,92.0,42.0,0.457,39.0,12.0,0.308,24.0,20.0,0.833,25.0,13.0,38.0,13.0,8.0,-1.0,240.0,22.0,28.0,31.0,35.0,49.0,2.0,9.0,3.0,22.0,21.0,52.0,9.0,2.0,0.0,22.0,27.0,20250207
22400734,Charlotte,Hornets,1610612766,San Antonio,Spurs,1610612759,117,116,1610612766,Regular Season,19290.0,9,2025-02-07 19:00:00+00:00,Charlotte,NC,Spectrum Center,1,16,Charlotte,Hornets,1610612766,San Antonio,Spurs,1610612759,1,1,117,116,33.0,4.0,4.0,101.0,47.0,0.465,38.0,17.0,0.447,6.0,6.0,1.0,37.0,16.0,53.0,22.0,11.0,1.0,240.0,34.0,28.0,30.0,25.0,36.0,19.0,12.0,3.0,10.0,4.0,48.0,27.0,2.0,0.0,13.0,36.0,20250207
22400735,Washington,Wizards,1610612764,Cleveland,Cavaliers,1610612739,124,134,1610612739,Regular Season,20385.0,77,2025-02-07 19:00:00+00:00,Washington,DC,Capital One Arena,2,16,Cleveland,Cavaliers,1610612739,Washington,Wizards,1610612764,0,1,134,124,32.0,3.0,9.0,94.0,48.0,0.511,38.0,16.0,0.421,24.0,22.0,0.917,31.0,15.0,46.0,20.0,14.0,10.0,240.0,35.0,29.0,30.0,40.0,22.0,16.0,9.0,19.0,13.0,22.0,58.0,19.0,17.0,1.0,42.0,10.0,20250207
22400735,Washington,Wizards,1610612764,Cleveland,Cavaliers,1610612739,124,134,1610612739,Regular Season,20385.0,77,2025-02-07 19:00:00+00:00,Washington,DC,Capital One Arena,2,16,Washington,Wizards,1610612764,Cleveland,Cavaliers,1610612739,1,0,124,134,25.0,2.0,8.0,94.0,46.0,0.489,44.0,16.0,0.364,25.0,16.0,0.64,24.0,16.0,40.0,17.0,13.0,-10.0,240.0,33.0,34.0,26.0,31.0,21.0,8.0,6.0,19.0,15.0,14.0,52.0,23.0,17.0,0.0,9.0,42.0,20250207
22400733,Los Angeles,Clippers,1610612746,Indiana,Pacers,1610612754,112,119,1610612754,Regular Season,13458.0,1000137,2025-02-06 22:30:00+00:00,Inglewood,CA,Intuit Dome,6,16,Los Angeles,Clippers,1610612746,Indiana,Pacers,1610612754,1,0,112,119,25.0,4.0,5.0,88.0,41.0,0.466,40.0,17.0,0.425,18.0,13.0,0.722,37.0,11.0,48.0,16.0,19.0,-7.0,240.0,42.0,19.0,27.0,24.0,19.0,22.0,10.0,3.0,22.0,7.0,44.0,17.0,6.0,1.0,28.0,23.0,20250206
22400733,Los Angeles,Clippers,1610612746,Indiana,Pacers,1610612754,112,119,1610612754,Regular Season,13458.0,1000137,2025-02-06 22:30:00+00:00,Inglewood,CA,Intuit Dome,6,16,Indiana,Pacers,1610612754,Los Angeles,Clippers,1610612746,0,1,119,112,31.0,3.0,13.0,95.0,43.0,0.453,39.0,13.0,0.333,24.0,20.0,0.833,34.0,12.0,46.0,14.0,7.0,7.0,240.0,22.0,42.0,20.0,35.0,43.0,13.0,19.0,3.0,19.0,32.0,54.0,20.0,6.0,0.0,29.0,21.0,20250206
22400731,Los Angeles,Lakers,1610612747,Golden State,Warriors,1610612744,120,112,1610612747,Regular Season,18997.0,1000069,2025-02-06 22:00:00+00:00,Los Angeles,CA,Crypto.com Arena,4,16,Golden State,Warriors,1610612744,Los Angeles,Lakers,1610612747,0,0,112,120,29.0,2.0,8.0,101.0,41.0,0.406,53.0,16.0,0.302,20.0,14.0,0.7,30.0,10.0,40.0,25.0,12.0,-8.0,240.0,21.0,28.0,30.0,33.0,34.0,0.0,14.0,0.0,9.0,14.0,48.0,20.0,1.0,0.0,25.0,26.0,20250206
22400731,Los Angeles,Lakers,1610612747,Golden State,Warriors,1610612744,120,112,1610612747,Regular Season,18997.0,1000069,2025-02-06 22:00:00+00:00,Los Angeles,CA,Crypto.com Arena,4,16,Los Angeles,Lakers,1610612747,Golden State,Warriors,1610612744,1,1,120,112,26.0,5.0,9.0,78.0,39.0,0.5,35.0,13.0,0.371,36.0,29.0,0.806,40.0,7.0,47.0,21.0,13.0,8.0,240.0,34.0,35.0,21.0,30.0,26.0,26.0,11.0,0.0,35.0,18.0,50.0,10.0,1.0,0.0,30.0,19.0,20250206
22400732,Portland,Trail Blazers,1610612757,Sacramento,Kings,1610612758,108,102,1610612757,Regular Season,16953.0,51,2025-02-06 22:00:00+00:00,Portland,OR,Moda Center,5,16,Portland,Trail Blazers,1610612757,Sacramento,Kings,1610612758,1,1,108,102,25.0,7.0,5.0,90.0,39.0,0.433,40.0,16.0,0.4,18.0,14.0,0.778,37.0,10.0,47.0,18.0,13.0,6.0,240.0,27.0,27.0,25.0,29.0,35.0,8.0,11.0,18.0,10.0,7.0,38.0,19.0,7.0,1.0,23.0,29.0,20250206
22400732,Portland,Trail Blazers,1610612757,Sacramento,Kings,1610612758,108,102,1610612757,Regular Season,16953.0,51,2025-02-06 22:00:00+00:00,Portland,OR,Moda Center,5,16,Sacramento,Kings,1610612758,Portland,Trail Blazers,1610612757,0,0,102,108,21.0,6.0,8.0,88.0,37.0,0.42,30.0,10.0,0.333,22.0,18.0,0.818,36.0,11.0,47.0,20.0,10.0,-6.0,240.0,27.0,23.0,27.0,25.0,15.0,6.0,8.0,18.0,17.0,15.0,32.0,19.0,7.0,0.0,25.0,26.0,20250206
22400730,Denver,Nuggets,1610612743,Orlando,Magic,1610612753,112,90,1610612743,Regular Season,19616.0,1000046,2025-02-06 21:00:00+00:00,Denver,CO,Ball Arena,3,16,Denver,Nuggets,1610612743,Orlando,Magic,1610612753,1,1,112,90,33.0,4.0,7.0,83.0,44.0,0.53,30.0,12.0,0.4,21.0,12.0,0.571,40.0,12.0,52.0,22.0,18.0,22.0,240.0,25.0,34.0,33.0,20.0,25.0,33.0,12.0,6.0,24.0,12.0,60.0,14.0,5.0,1.0,33.0,19.0,20250206
22400730,Denver,Nuggets,1610612743,Orlando,Magic,1610612753,112,90,1610612743,Regular Season,19616.0,1000046,2025-02-06 21:00:00+00:00,Denver,CO,Ball Arena,3,16,Orlando,Magic,1610612753,Denver,Nuggets,1610612743,0,0,90,112,21.0,8.0,10.0,84.0,31.0,0.369,31.0,5.0,0.161,30.0,23.0,0.767,27.0,13.0,40.0,15.0,13.0,-22.0,240.0,26.0,24.0,17.0,23.0,42.0,6.0,11.0,6.0,12.0,13.0,40.0,7.0,5.0,0.0,25.0,28.0,20250206
22400729,Minnesota,Timberwolves,1610612750,Houston,Rockets,1610612745,127,114,1610612750,Regular Season,18978.0,61,2025-02-06 20:00:00+00:00,Minneapolis,MN,Target Center,2,16,Houston,Rockets,1610612745,Minnesota,Timberwolves,1610612750,0,0,114,127,26.0,7.0,12.0,84.0,41.0,0.488,31.0,12.0,0.387,28.0,20.0,0.714,27.0,12.0,39.0,18.0,10.0,-13.0,240.0,33.0,38.0,27.0,16.0,29.0,7.0,5.0,17.0,23.0,17.0,50.0,16.0,15.0,1.0,32.0,19.0,20250206
22400729,Minnesota,Timberwolves,1610612750,Houston,Rockets,1610612745,127,114,1610612750,Regular Season,18978.0,61,2025-02-06 20:00:00+00:00,Minneapolis,MN,Target Center,2,16,Minnesota,Timberwolves,1610612750,Houston,Rockets,1610612745,1,1,127,114,23.0,6.0,5.0,94.0,45.0,0.479,39.0,16.0,0.41,24.0,21.0,0.875,29.0,18.0,47.0,21.0,13.0,13.0,240.0,32.0,34.0,26.0,35.0,30.0,13.0,8.0,17.0,2.0,13.0,54.0,26.0,15.0,0.0,29.0,23.0,20250206
22400728,Boston,Celtics,1610612738,Dallas,Mavericks,1610612742,120,127,1610612742,Regular Season,19156.0,17,2025-02-06 19:30:00+00:00,Boston,MA,TD Garden,1,16,Boston,Celtics,1610612738,Dallas,Mavericks,1610612742,1,0,120,127,30.0,6.0,2.0,89.0,46.0,0.517,37.0,16.0,0.432,15.0,12.0,0.8,29.0,11.0,40.0,17.0,14.0,-7.0,240.0,23.0,33.0,27.0,37.0,45.0,1.0,14.0,3.0,14.0,14.0,48.0,11.0,0.0,1.0,36.0,16.0,20250206
22400728,Boston,Celtics,1610612738,Dallas,Mavericks,1610612742,120,127,1610612742,Regular Season,19156.0,17,2025-02-06 19:30:00+00:00,Boston,MA,TD Garden,1,16,Dallas,Mavericks,1610612742,Boston,Celtics,1610612738,0,1,127,120,32.0,4.0,9.0,88.0,49.0,0.557,33.0,15.0,0.455,18.0,14.0,0.778,27.0,8.0,35.0,15.0,8.0,7.0,240.0,32.0,35.0,37.0,23.0,57.0,27.0,11.0,3.0,21.0,16.0,34.0,13.0,0.0,1.0,27.0,25.0,20250206
22400727,Sacramento,Kings,1610612758,Orlando,Magic,1610612753,111,130,1610612753,Regular Season,18074.0,609,2025-02-05 22:00:00+00:00,Sacramento,CA,Golden 1 Center,11,16,Orlando,Magic,1610612753,Sacramento,Kings,1610612758,0,1,130,111,30.0,3.0,8.0,88.0,50.0,0.568,31.0,16.0,0.516,15.0,14.0,0.933,26.0,9.0,35.0,24.0,8.0,19.0,240.0,37.0,25.0,42.0,26.0,40.0,30.0,10.0,4.0,10.0,28.0,58.0,13.0,3.0,1.0,25.0,27.0,20250205
22400727,Sacramento,Kings,1610612758,Orlando,Magic,1610612753,111,130,1610612753,Regular Season,18074.0,609,2025-02-05 22:00:00+00:00,Sacramento,CA,Golden 1 Center,11,16,Sacramento,Kings,1610612758,Orlando,Magic,1610612753,1,0,111,130,23.0,4.0,6.0,80.0,40.0,0.5,27.0,10.0,0.37,28.0,21.0,0.75,23.0,14.0,37.0,14.0,17.0,-19.0,240.0,31.0,29.0,23.0,28.0,43.0,3.0,6.0,4.0,12.0,21.0,46.0,19.0,3.0,0.0,25.0,25.0,20250205
22400724,Oklahoma City,Thunder,1610612760,Phoenix,Suns,1610612756,140,109,1610612760,Regular Season,17451.0,1000052,2025-02-05 20:00:00+00:00,Oklahoma City,OK,Paycom Center,8,16,Phoenix,Suns,1610612756,Oklahoma City,Thunder,1610612760,0,0,109,140,24.0,2.0,3.0,70.0,33.0,0.471,36.0,14.0,0.389,33.0,29.0,0.879,32.0,3.0,35.0,17.0,18.0,-31.0,240.0,33.0,30.0,16.0,30.0,47.0,12.0,8.0,11.0,4.0,4.0,32.0,6.0,4.0,1.0,25.0,25.0,20250205
22400724,Oklahoma City,Thunder,1610612760,Phoenix,Suns,1610612756,140,109,1610612760,Regular Season,17451.0,1000052,2025-02-05 20:00:00+00:00,Oklahoma City,OK,Paycom Center,8,16,Oklahoma City,Thunder,1610612760,Phoenix,Suns,1610612756,1,1,140,109,24.0,4.0,15.0,102.0,52.0,0.51,42.0,12.0,0.286,27.0,24.0,0.889,29.0,17.0,46.0,23.0,5.0,31.0,240.0,37.0,24.0,43.0,36.0,44.0,38.0,15.0,11.0,12.0,23.0,62.0,18.0,4.0,1.0,40.0,9.0,20250205
22400725,Utah,Jazz,1610612762,Golden State,Warriors,1610612744,131,128,1610612762,Regular Season,18175.0,1000106,2025-02-05 21:00:00+00:00,Salt Lake City,UT,Delta Center,9,16,Golden State,Warriors,1610612744,Utah,Jazz,1610612762,0,0,128,131,33.0,4.0,6.0,100.0,46.0,0.46,48.0,17.0,0.354,27.0,19.0,0.704,29.0,12.0,41.0,24.0,9.0,-3.0,240.0,25.0,33.0,29.0,41.0,32.0,11.0,11.0,24.0,14.0,15.0,44.0,24.0,12.0,0.0,25.0,25.0,20250205
22400725,Utah,Jazz,1610612762,Golden State,Warriors,1610612744,131,128,1610612762,Regular Season,18175.0,1000106,2025-02-05 21:00:00+00:00,Salt Lake City,UT,Delta Center,9,16,Utah,Jazz,1610612762,Golden State,Warriors,1610612744,1,1,131,128,30.0,5.0,5.0,92.0,48.0,0.522,37.0,13.0,0.351,27.0,22.0,0.815,36.0,12.0,48.0,23.0,12.0,3.0,240.0,28.0,28.0,31.0,44.0,36.0,14.0,8.0,24.0,17.0,12.0,56.0,13.0,12.0,0.0,12.0,37.0,20250205
22400726,Denver,Nuggets,1610612743,New Orleans,Pelicans,1610612740,144,119,1610612743,Regular Season,19526.0,1000046,2025-02-05 22:00:00+00:00,Denver,CO,Ball Arena,10,16,New Orleans,Pelicans,1610612740,Denver,Nuggets,1610612743,0,0,119,144,26.0,3.0,5.0,93.0,43.0,0.462,29.0,10.0,0.345,26.0,23.0,0.885,28.0,10.0,38.0,10.0,11.0,-25.0,240.0,36.0,32.0,27.0,24.0,25.0,4.0,7.0,19.0,18.0,18.0,58.0,19.0,20.0,0.0,12.0,39.0,20250205
22400726,Denver,Nuggets,1610612743,New Orleans,Pelicans,1610612740,144,119,1610612743,Regular Season,19526.0,1000046,2025-02-05 22:00:00+00:00,Denver,CO,Ball Arena,10,16,Denver,Nuggets,1610612743,New Orleans,Pelicans,1610612740,1,1,144,119,40.0,4.0,9.0,100.0,57.0,0.57,43.0,16.0,0.372,15.0,14.0,0.933,38.0,13.0,51.0,21.0,7.0,25.0,240.0,36.0,32.0,45.0,31.0,27.0,27.0,13.0,19.0,37.0,19.0,74.0,21.0,20.0,1.0,32.0,19.0,20250205
22400723,Minnesota,Timberwolves,1610612750,Chicago,Bulls,1610612741,127,108,1610612750,Regular Season,18978.0,61,2025-02-05 20:00:00+00:00,Minneapolis,MN,Target Center,7,16,Chicago,Bulls,1610612741,Minnesota,Timberwolves,1610612750,0,0,108,127,25.0,5.0,9.0,83.0,40.0,0.482,36.0,12.0,0.333,22.0,16.0,0.727,28.0,6.0,34.0,22.0,9.0,-19.0,240.0,30.0,30.0,30.0,18.0,34.0,5.0,12.0,4.0,11.0,11.0,48.0,16.0,3.0,0.0,22.0,30.0,20250205
22400723,Minnesota,Timberwolves,1610612750,Chicago,Bulls,1610612741,127,108,1610612750,Regular Season,18978.0,61,2025-02-05 20:00:00+00:00,Minneapolis,MN,Target Center,7,16,Minnesota,Timberwolves,1610612750,Chicago,Bulls,1610612741,1,1,127,108,27.0,8.0,6.0,98.0,42.0,0.429,47.0,20.0,0.426,28.0,23.0,0.821,36.0,23.0,59.0,15.0,11.0,19.0,240.0,39.0,23.0,32.0,33.0,26.0,21.0,10.0,4.0,5.0,14.0,42.0,35.0,3.0,1.0,28.0,23.0,20250205
22400720,Brooklyn,Nets,1610612751,Washington,Wizards,1610612764,102,119,1610612764,Regular Season,16035.0,461,2025-02-05 19:30:00+00:00,Brooklyn,NY,Barclays Center,4,16,Brooklyn,Nets,1610612751,Washington,Wizards,1610612764,1,0,102,119,26.0,3.0,7.0,83.0,36.0,0.434,38.0,13.0,0.342,23.0,17.0,0.739,25.0,12.0,37.0,20.0,10.0,-17.0,240.0,26.0,35.0,12.0,29.0,46.0,1.0,6.0,10.0,6.0,16.0,44.0,9.0,4.0,0.0,17.0,34.0,20250205
22400720,Brooklyn,Nets,1610612751,Washington,Wizards,1610612764,102,119,1610612764,Regular Season,16035.0,461,2025-02-05 19:30:00+00:00,Brooklyn,NY,Barclays Center,4,16,Washington,Wizards,1610612764,Brooklyn,Nets,1610612751,0,1,119,102,40.0,3.0,6.0,81.0,44.0,0.543,43.0,20.0,0.465,14.0,11.0,0.786,33.0,7.0,40.0,21.0,14.0,17.0,240.0,33.0,32.0,23.0,31.0,47.0,25.0,11.0,10.0,12.0,9.0,44.0,10.0,4.0,1.0,9.0,41.0,20250205
22400721,Philadelphia,76ers,1610612755,Miami,Heat,1610612748,101,108,1610612748,Regular Season,19770.0,419,2025-02-05 19:30:00+00:00,Philadelphia,PA,Wells Fargo Center,5,16,Miami,Heat,1610612748,Philadelphia,76ers,1610612755,0,1,108,101,25.0,4.0,3.0,83.0,39.0,0.47,34.0,14.0,0.412,20.0,16.0,0.8,41.0,13.0,54.0,13.0,22.0,7.0,240.0,29.0,33.0,24.0,22.0,57.0,12.0,10.0,9.0,10.0,6.0,36.0,6.0,11.0,0.0,25.0,24.0,20250205
22400721,Philadelphia,76ers,1610612755,Miami,Heat,1610612748,101,108,1610612748,Regular Season,19770.0,419,2025-02-05 19:30:00+00:00,Philadelphia,PA,Wells Fargo Center,5,16,Philadelphia,76ers,1610612755,Miami,Heat,1610612748,1,0,101,108,22.0,4.0,14.0,96.0,37.0,0.385,40.0,12.0,0.3,20.0,15.0,0.75,28.0,11.0,39.0,15.0,4.0,-7.0,240.0,25.0,32.0,22.0,22.0,29.0,4.0,9.0,9.0,14.0,25.0,46.0,12.0,11.0,0.0,20.0,30.0,20250205
